timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-27T17:08:52,deepesd_pr_nz_training,ebcf218d-0587-4157-a425-12764a7207ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,264.2576704940293,0.0014947491591103318,5.656407839802343e-06,32.77565182762737,0.0,10.0,0.0025200621111236034,0.0,0.0007340273366636313,0.0032540894477872347,0.0,United States,USA,maryland,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,3.13.14,3.2.9,12,13th Gen Intel(R) Core(TM) i7-1355U,0,,-76.6918,39.2842,15.312896728515625,machine,16.34980988593156,0,92.24106463878327,14.125388881552809,N,1.0,0.0
2026-07-27T17:16:06,deepesd_pr_nz_training,4f594159-19d1-49df-9b5c-015998774fb1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,246.8715094770305,0.0014844934941988905,6.013223224274129e-06,35.23880026696,0.0,10.0,0.002546037978224298,0.0,0.0006857247462027266,0.003231762724427025,0.0,United States,USA,maryland,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,3.13.14,3.2.9,12,13th Gen Intel(R) Core(TM) i7-1355U,0,,-76.6918,39.2842,15.312896728515625,machine,14.227642276422765,0,61.54308943089431,9.42431473150486,N,1.0,0.0
2026-07-27T17:25:50,deepesd_pr_nz_training,bd29bb75-9e4a-4e5f-877f-e9028ace1098,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,211.42153781297384,0.0012041091693838807,5.695300402407681e-06,32.76128679657375,0.0,10.0,0.0020341050930969985,0.0,0.0005872571054996418,0.0026213621985966403,0.0,United States,USA,maryland,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,3.13.14,3.2.9,12,13th Gen Intel(R) Core(TM) i7-1355U,0,,-76.6918,39.2842,15.312896728515625,machine,16.350710900473935,0,71.53696682464455,10.95425773005915,N,1.0,0.0
